"variable","coef","exp(coef)","se(coef)","z","Pr(>|z|)","exp(-coef)","lower .95","upper .95","C","se(C)","test","df","pvalue","formula","VariableName"
"Low CD8NK_Exh_Bulk & Low MYC_pos",0.58352923806998,1.79235292169105,0.283638718801122,2.05729753870145,0.0396576139763894,0.557925834749398,1.02799218472727,3.12505196403484,0.698965996096682,0.02135809295444,122.38716312447,10,1.65738747218989e-21,"Comb_2status + Age + Stage + CMS","CD8NK_Exh_Bulk--MYC_pos"
"Low CD8NK_Exh_Bulk & High OXPHOS",0.865751826035679,2.37679234878275,0.304267571689422,2.84536344516985,0.00443607754185978,0.420735114075969,1.30917653962907,4.3150344496952,0.699688485212431,0.0212080270297834,121.350635812266,10,2.69139934157336e-21,"Comb_2status + Age + Stage + CMS","CD8NK_Exh_Bulk--OXPHOS"
"Low CD8NK_Exh_Bulk & High Peroxisome",0.735080014493462,2.08564886796642,0.283579316221791,2.59214961192215,0.00953782832450629,0.479467093123414,1.19634941747425,3.63600394409291,0.705702972526648,0.0204839450940286,119.381417072231,10,6.75545992543232e-21,"Comb_2status + Age + Stage + CMS","CD8NK_Exh_Bulk--Peroxisome"
"Low CD8NK_Exh_Bulk & High PID_NFAT_TF",0.6970707345088,2.00786252232649,0.245976693672481,2.83388935797695,0.00459852503466033,0.498042066566047,1.23981884211379,3.25169433760975,0.699632187359255,0.0212973604937716,120.371974474783,10,4.25270639803612e-21,"Comb_2status + Age + Stage + CMS","CD8NK_Exh_Bulk--PID_NFAT_TF"
"Low CD8NK_Exh_Bulk & High TGFb_Signaling",0.534034147053405,1.70579989449718,0.23623508910587,2.2606046759382,0.0237837479448835,0.586235233819597,1.07360471664222,2.71026499321563,0.702259420507431,0.0209356718102088,118.950528827751,10,8.26130392723505e-21,"Comb_2status + Age + Stage + CMS","CD8NK_Exh_Bulk--TGFb_Signaling"
"Low CD8NK_Exh_Bulk & Low TGFbEMT",0.55162419434134,1.73607044501638,0.264767552040354,2.08342823767644,0.0372122065964671,0.576013492350287,1.03322949397031,2.91700982951805,0.69793386878847,0.021329331624813,116.690486362176,10,2.37176370370655e-20,"Comb_2status + Age + Stage + CMS","CD8NK_Exh_Bulk--TGFbEMT"
"Low CD8NK_Exh_Bulk & High TP53_neg",0.573056869433161,1.77368068309989,0.264468185877189,2.16682724060909,0.030248029517345,0.563799340844307,1.05623294208892,2.97845583132443,0.697774358204474,0.021269562068635,116.878875773832,10,2.17228036803485e-20,"Comb_2status + Age + Stage + CMS","CD8NK_Exh_Bulk--TP53_neg"
"Low CD8NK_Exh_Bulk & Low TP53_pos",0.701777341264655,2.01733501580346,0.269571532946888,2.60330656428371,0.0092329353038145,0.495703486117164,1.189373675469,3.42166692430114,0.705543461942651,0.0211082322120932,119.595760770719,10,6.11185624993632e-21,"Comb_2status + Age + Stage + CMS","CD8NK_Exh_Bulk--TP53_pos"
"High CD8NK_Exh_Bulk & Low TP53_signaling",-0.581521347747132,0.559047214060444,0.254239005265553,-2.2873018526002,0.022178210437299,1.78875768423359,0.33965644044048,0.920146802290684,0.708649226842816,0.0209681453179968,120.696747024294,10,3.65378060274716e-21,"Comb_2status + Age + Stage + CMS","CD8NK_Exh_Bulk--TP53_signaling"
"Low CD8_Exh_Bulk & High CD4_Exh_Bulk",0.737122379438979,2.08991287695206,0.29363672349752,2.51032081634437,0.0120621520766462,0.478488845649108,1.17539584102969,3.71597012749659,0.694340189160787,0.0220321592683855,117.378022418473,10,1.72107568253233e-20,"Comb_2status + Age + Stage + CMS","CD8_Exh_Bulk--CD4_Exh_Bulk"
"Low CD8_Exh_Bulk & Low NK_Exh_Bulk",0.500064769128201,1.64882806039778,0.222232500204444,2.25018738784005,0.0244370525678568,0.606491376522759,1.06662245573825,2.54882499250723,0.699923059600661,0.0210370513261405,117.112057275239,10,1.94841885675255e-20,"Comb_2status + Age + Stage + CMS","CD8_Exh_Bulk--NK_Exh_Bulk"
"High CD4_Exh_Bulk & Low NK_Exh_Bulk",0.612925246235286,1.84582299583203,0.266166389252331,2.30278979985794,0.021290672711207,0.541763756469638,1.09554144283928,3.1099348675595,0.698243506980934,0.0215752866393524,117.739570027029,10,1.45391696969742e-20,"Comb_2status + Age + Stage + CMS","CD4_Exh_Bulk--NK_Exh_Bulk"
